ESTADO,CH06,PONDIIO,PP04D_COD,NIVEL_ED,ANO4,PP04B_COD,TRIMESTRE,AGLOMERADO,CH04,Actividad,Periodo
1,38,181,72313.0,4,2017,4000,1,12,1,Construcción,2017-T1
1,50,404,41332.0,6,2017,8501,1,12,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2017-T1
1,34,302,46333.0,5,2017,8401,1,12,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2017-T1
1,25,261,56314.0,6,2017,8101,1,12,1,Servicios de apoyo a edificios y actividades de limpieza en general,2017-T1
1,30,466,5002.0,5,2017,7400,1,12,2,"Otras actividades profesionales, científicas y técnicas",2017-T1
1,24,307,58112.0,5,2017,7400,1,12,2,"Otras actividades profesionales, científicas y técnicas",2017-T1
1,36,267,58313.0,2,2017,8102,1,12,1,Servicios de paisajismo y jardinería,2017-T1
1,44,312,82112.0,4,2017,9503,1,12,1,Reparación de efectos de uso personal y doméstico,2017-T1
1,23,481,32333.0,5,2017,4811,1,12,2,"Venta al por menor por correo, televisión, internet y otros medios de comunicación",2017-T1
1,34,345,58313.0,4,2017,8401,1,12,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2017-T1
1,58,481,57314.0,4,2017,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2017-T1
1,54,274,30132.0,3,2017,4504,1,12,1,"Venta, mantenimiento y reparación de motocicletas y de sus piezas y accesorios",2017-T1
1,49,322,41312.0,6,2017,8501,1,12,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2017-T1
1,52,327,41312.0,6,2017,8501,1,12,1,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2017-T1
1,40,209,34323.0,3,2017,4904,1,12,1,Transporte automotor de cargas,2017-T1
1,34,244,34323.0,4,2017,4903,1,12,1,Transporte automotor de pasajeros,2017-T1
1,29,294,34313.0,4,2017,4903,1,12,2,Transporte automotor de pasajeros,2017-T1
1,28,340,30314.0,4,2017,4808,1,12,1,Tiendas no especializadas con predominancia de alimento y bebidas,2017-T1
1,26,344,53313.0,4,2017,5601,1,12,2,"Servicios de expendio de comidas y bebidas, excepto por vendedores ambulantes",2017-T1
1,45,352,57314.0,4,2017,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2017-T1
1,20,411,41132.0,5,2017,8509,1,12,2,Otros tipos de enseñanza n.c.p.,2017-T1
1,50,311,10333.0,5,2017,8600,1,12,2,Actividades de atención a la salud humana,2017-T1
1,33,351,57113.0,5,2017,9602,1,12,2,Servicios de peluquería y tratamientos de belleza,2017-T1
1,33,348,34323.0,2,2017,4904,1,12,1,Transporte automotor de cargas,2017-T1
1,61,274,72313.0,2,2017,6400,1,12,1,"Intermediación financiera y otros servicios financieros, excepto los de seguros y administración de fon-",2017-T1
1,56,316,10333.0,4,2017,8600,1,12,2,Actividades de atención a la salud humana,2017-T1
1,56,263,30113.0,2,2017,4803,1,12,1,"Comercio de alimentos, bebidas y tabaco",2017-T1
1,29,289,30314.0,1,2017,4803,1,12,1,"Comercio de alimentos, bebidas y tabaco",2017-T1
1,22,284,30314.0,4,2017,4803,1,12,2,"Comercio de alimentos, bebidas y tabaco",2017-T1
1,50,288,82112.0,2,2017,9503,1,12,1,Reparación de efectos de uso personal y doméstico,2017-T1
1,53,291,34123.0,2,2017,4903,1,12,1,Transporte automotor de pasajeros,2017-T1
1,37,233,82313.0,2,2017,4504,1,12,1,"Venta, mantenimiento y reparación de motocicletas y de sus piezas y accesorios",2017-T1
1,37,276,56314.0,2,2017,8401,1,12,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2017-T1
1,62,318,90313.0,2,2017,9999,1,12,1,,2017-T1
1,28,322,11131.0,6,2017,6900,1,12,2,Actividades jurídicas y de contabilidad,2017-T1
1,36,305,48313.0,4,2017,8402,1,12,1,Servicios de la seguridad social obligatoria,2017-T1
1,54,231,47313.0,5,2017,8000,1,12,1,Actividades de investigación y seguridad,2017-T1
1,67,347,30113.0,2,2017,4807,1,12,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2017-T1
1,42,279,53314.0,4,2017,9301,1,12,1,Actividades para la práctica deportiva,2017-T1
1,42,283,55314.0,4,2017,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2017-T1
1,27,286,10312.0,4,2017,9301,1,12,1,Actividades para la práctica deportiva,2017-T1
1,23,321,30133.0,4,2017,9200,1,12,2,Actividades de juego de azar y apuestas,2017-T1
1,30,269,20333.0,5,2017,4805,1,12,1,"Comercio de materiales de construcción, artículos de ferretería, plomería, pinturería, espejos y artículos",2017-T1
1,33,350,10333.0,4,2017,8600,1,12,1,Actividades de atención a la salud humana,2017-T1
1,31,404,80323.0,4,2017,1400,1,12,2,"Confección de prendas de vestir, terminación y teñido de pieles",2017-T1
1,42,356,72113.0,4,2017,4000,1,12,1,Construcción,2017-T1
1,40,411,56314.0,3,2017,8401,1,12,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2017-T1
1,54,212,82313.0,4,2017,4807,1,12,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2017-T1
1,29,220,40112.0,5,2017,9609,1,12,2,Servicios personales n.c.p.,2017-T1
1,63,303,55314.0,2,2017,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2017-T1
1,31,302,11331.0,5,2017,8401,1,12,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2017-T1
1,30,348,10333.0,5,2017,8401,1,12,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2017-T1
1,39,195,55314.0,2,2017,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2017-T1
1,38,287,40312.0,4,2017,8600,1,12,2,Actividades de atención a la salud humana,2017-T1
1,25,225,30332.0,4,2017,4504,1,12,1,"Venta, mantenimiento y reparación de motocicletas y de sus piezas y accesorios",2017-T1
1,58,241,43131.0,4,2017,6900,1,12,2,Actividades jurídicas y de contabilidad,2017-T1
1,59,301,80113.0,2,2017,1600,1,12,1,"Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación",2017-T1
1,27,282,80313.0,4,2017,2500,1,12,1,"Fabricación de productos elaborados de metal y servicios de trabajos de metales, excepto máquinas y",2017-T1
1,45,239,30324.0,3,2017,7400,1,12,1,"Otras actividades profesionales, científicas y técnicas",2017-T1
1,37,239,34323.0,4,2017,4803,1,12,1,"Comercio de alimentos, bebidas y tabaco",2017-T1
1,37,303,47313.0,4,2017,8000,1,12,1,Actividades de investigación y seguridad,2017-T1
1,40,300,92332.0,6,2017,8401,1,12,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2017-T1
1,32,255,11331.0,6,2017,6900,1,12,1,Actividades jurídicas y de contabilidad,2017-T1
1,29,261,10333.0,6,2017,8401,1,12,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2017-T1
1,28,257,57313.0,4,2017,9602,1,12,2,Servicios de peluquería y tratamientos de belleza,2017-T1
1,23,247,72314.0,4,2017,4000,1,12,1,Construcción,2017-T1
1,27,341,33114.0,2,2017,4804,1,12,2,"Comercio de textiles y avíos, mercería, prendas de vestir, calzado, marroquinería y artículos similares",2017-T1
1,18,289,72314.0,3,2017,4000,1,12,1,Construcción,2017-T1
1,32,330,47313.0,4,2017,8000,1,12,1,Actividades de investigación y seguridad,2017-T1
1,25,334,55314.0,2,2017,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2017-T1
1,54,309,57314.0,4,2017,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2017-T1
1,65,321,58113.0,7,2017,9609,1,12,2,Servicios personales n.c.p.,2017-T1
1,28,320,41332.0,6,2017,9100,1,12,2,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",2017-T1
1,25,311,48313.0,6,2017,8401,1,12,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2017-T1
1,32,265,10333.0,6,2017,8401,1,12,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2017-T1
1,27,496,40331.0,5,2017,8401,1,12,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2017-T1
1,25,301,82113.0,3,2017,4502,1,12,1,"Mantenimiento y reparación de vehículos automotores, excepto motocicletas",2017-T1
1,28,331,30332.0,5,2017,4501,1,12,1,"Venta de vehículos automotores, excepto motocicletas",2017-T1
1,29,381,11131.0,6,2017,6900,1,12,2,Actividades jurídicas y de contabilidad,2017-T1
1,55,294,55314.0,6,2017,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2017-T1
1,56,269,41312.0,4,2017,8501,1,12,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2017-T1
1,31,313,56314.0,2,2017,8401,1,12,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2017-T1
1,22,187,53313.0,2,2017,5601,1,12,1,"Servicios de expendio de comidas y bebidas, excepto por vendedores ambulantes",2017-T1
1,34,216,35314.0,4,2017,4904,1,12,1,Transporte automotor de cargas,2017-T1
1,37,258,41331.0,6,2017,8501,1,12,1,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2017-T1
1,30,194,57314.0,5,2017,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2017-T1
1,54,240,31113.0,4,2017,4804,1,12,1,"Comercio de textiles y avíos, mercería, prendas de vestir, calzado, marroquinería y artículos similares",2017-T1
1,54,277,82123.0,4,2017,1400,1,12,2,"Confección de prendas de vestir, terminación y teñido de pieles",2017-T1
1,48,270,55314.0,2,2017,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2017-T1
1,27,312,49323.0,4,2017,8401,1,12,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2017-T1
1,39,208,41312.0,6,2017,8501,1,12,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2017-T1
1,60,346,56313.0,2,2017,8501,1,12,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2017-T1
1,47,303,41313.0,6,2017,8501,1,12,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2017-T1
1,48,303,41312.0,6,2017,8501,1,12,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2017-T1
1,62,268,53113.0,2,2017,5601,1,12,1,"Servicios de expendio de comidas y bebidas, excepto por vendedores ambulantes",2017-T1
1,59,308,30113.0,2,2017,0056,1,12,2,Servicios de comidas y bebida,2017-T1
1,51,256,40312.0,6,2017,8600,1,12,2,Actividades de atención a la salud humana,2017-T1
1,22,222,57314.0,4,2017,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2017-T1
1,27,352,55314.0,3,2017,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2017-T1
1,39,347,34123.0,3,2017,4903,1,12,1,Transporte automotor de pasajeros,2017-T1
1,48,517,5002.0,7,2017,4000,1,12,1,Construcción,2017-T1
1,19,300,72314.0,1,2017,4000,1,12,1,Construcción,2017-T1
1,36,205,80313.0,4,2017,1009,1,12,1,Elaboración de productos alimenticios n.c.p.,2017-T1
1,41,238,30314.0,2,2017,4804,1,12,2,"Comercio de textiles y avíos, mercería, prendas de vestir, calzado, marroquinería y artículos similares",2017-T1
1,38,508,80203.0,4,2017,2100,1,12,1,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos",2017-T1
1,38,585,40331.0,6,2017,8600,1,12,2,Actividades de atención a la salud humana,2017-T1
1,46,853,7001.0,6,2017,4000,1,12,1,Construcción,2017-T1
1,52,356,72113.0,1,2017,4000,1,12,1,Construcción,2017-T1
1,58,282,40312.0,6,2017,8600,1,12,2,Actividades de atención a la salud humana,2017-T1
1,38,246,34123.0,3,2017,4903,1,12,1,Transporte automotor de pasajeros,2017-T1
1,44,284,34333.0,4,2017,4903,1,12,2,Transporte automotor de pasajeros,2017-T1
1,36,211,92312.0,6,2017,3300,1,12,1,"Mantenimiento, reparación e instalación de máquinas y equipos",2017-T1
1,39,241,32323.0,4,2017,8200,1,12,1,Actividades administrativas de oficinas y otras actividades auxiliares de las empresas,2017-T1
1,37,248,20313.0,4,2017,6400,1,12,1,"Intermediación financiera y otros servicios financieros, excepto los de seguros y administración de fon-",2017-T1
1,47,252,20131.0,6,2017,6900,1,12,1,Actividades jurídicas y de contabilidad,2017-T1
1,33,353,56314.0,4,2017,8101,1,12,1,Servicios de apoyo a edificios y actividades de limpieza en general,2017-T1
1,30,344,30313.0,4,2017,4807,1,12,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2017-T1
1,41,294,72113.0,1,2017,4000,1,12,1,Construcción,2017-T1
1,20,344,56314.0,3,2017,8600,1,12,1,Actividades de atención a la salud humana,2017-T1
1,42,301,55314.0,3,2017,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2017-T1
1,49,406,30113.0,2,2017,0300,1,12,1,"Pesca, acuicultura y actividades de apoyo",2017-T1
1,53,211,11331.0,6,2017,8401,1,12,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2017-T1
1,46,243,10333.0,6,2017,8402,1,12,2,Servicios de la seguridad social obligatoria,2017-T1
1,23,240,10314.0,4,2017,8509,1,12,1,Otros tipos de enseñanza n.c.p.,2017-T1
1,58,341,34323.0,4,2017,4903,1,12,1,Transporte automotor de pasajeros,2017-T1
1,21,185,55314.0,3,2017,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2017-T1
1,43,295,56314.0,4,2017,5500,1,12,1,"Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal",2017-T1
1,41,302,30313.0,4,2017,4803,1,12,1,"Comercio de alimentos, bebidas y tabaco",2017-T1
1,29,407,40323.0,3,2017,2100,1,12,1,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos",2017-T1
1,23,469,55314.0,3,2017,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2017-T1
1,35,274,10333.0,4,2017,8401,1,12,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2017-T1
1,37,275,10201.0,6,2017,8401,1,12,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2017-T1
1,36,219,41312.0,6,2017,8501,1,12,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2017-T1
1,57,271,41312.0,6,2017,8501,1,12,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2017-T1
1,52,267,41312.0,6,2017,8501,1,12,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2017-T1
1,29,319,82313.0,4,2017,4501,1,12,1,"Venta de vehículos automotores, excepto motocicletas",2017-T1
1,49,220,55314.0,3,2017,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2017-T1
1,50,271,41312.0,4,2017,8501,1,12,1,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2017-T1
1,33,235,30314.0,4,2017,4803,1,12,1,"Comercio de alimentos, bebidas y tabaco",2017-T1
1,51,347,64313.0,2,2017,0300,1,12,1,"Pesca, acuicultura y actividades de apoyo",2017-T1
1,36,400,30314.0,4,2017,4803,1,12,2,"Comercio de alimentos, bebidas y tabaco",2017-T1
1,44,362,55314.0,3,2017,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2017-T1
1,26,315,41312.0,3,2017,9100,1,12,1,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",2017-T1
1,33,302,57314.0,3,2017,9602,1,12,2,Servicios de peluquería y tratamientos de belleza,2017-T1
1,52,389,53313.0,5,2017,8501,1,12,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2017-T1
1,22,296,72314.0,1,2017,4000,1,12,1,Construcción,2017-T1
1,23,340,57314.0,2,2017,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2017-T1
1,36,271,80313.0,3,2017,1009,1,12,1,Elaboración de productos alimenticios n.c.p.,2017-T1
1,39,261,82313.0,6,2017,9999,1,12,1,,2017-T1
1,43,300,51112.0,6,2017,9301,1,12,2,Actividades para la práctica deportiva,2017-T1
1,57,261,72113.0,1,2017,4000,1,12,1,Construcción,2017-T1
1,34,406,60313.0,4,2017,0101,1,12,1,Cultivos agrícolas,2017-T1
1,48,357,47314.0,1,2017,4000,1,12,1,Construcción,2017-T1
1,26,352,53314.0,2,2017,8200,1,12,2,Actividades administrativas de oficinas y otras actividades auxiliares de las empresas,2017-T1
1,31,295,10333.0,2,2017,6900,1,12,1,Actividades jurídicas y de contabilidad,2017-T1
1,36,337,34123.0,4,2017,4903,1,12,1,Transporte automotor de pasajeros,2017-T1
1,23,337,30313.0,4,2017,4808,1,12,1,Tiendas no especializadas con predominancia de alimento y bebidas,2017-T1
1,58,199,72313.0,2,2017,4000,1,12,1,Construcción,2017-T1
1,24,300,72314.0,4,2017,4000,1,12,1,Construcción,2017-T1
1,38,244,56314.0,2,2017,8401,1,12,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2017-T1
1,38,282,10333.0,4,2017,8401,1,12,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2017-T1
1,35,207,57314.0,4,2017,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2017-T1
1,60,348,10313.0,4,2017,8401,1,12,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2017-T1
1,28,349,80132.0,6,2017,7400,1,12,2,"Otras actividades profesionales, científicas y técnicas",2017-T1
1,35,282,72313.0,2,2017,4000,1,12,1,Construcción,2017-T1
1,57,244,80313.0,2,2017,1001,1,12,1,Producción y procesamiento de carne y pescado,2017-T1
1,54,289,40313.0,3,2017,8600,1,12,2,Actividades de atención a la salud humana,2017-T1
1,26,289,41112.0,6,2017,8509,1,12,2,Otros tipos de enseñanza n.c.p.,2017-T1
1,20,293,48313.0,4,2017,8501,1,12,1,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2017-T1
1,41,475,5002.0,5,2017,1400,1,12,2,"Confección de prendas de vestir, terminación y teñido de pieles",2017-T1
1,19,189,80314.0,4,2017,1009,1,12,1,Elaboración de productos alimenticios n.c.p.,2017-T1
1,52,258,30313.0,4,2017,4803,1,12,1,"Comercio de alimentos, bebidas y tabaco",2017-T1
1,37,293,40312.0,6,2017,8600,1,12,2,Actividades de atención a la salud humana,2017-T1
1,52,339,30313.0,4,2017,4803,1,12,1,"Comercio de alimentos, bebidas y tabaco",2017-T1
